comment_id,post_id,user_id,content
1977,463,57,"About rate character how. Yet open truth.
Sure model sea project. Represent them ahead.
Health cup natural program nothing. Board sure capital body. But mother woman."
1978,37,37,"According personal give figure rest upon. Ten we strategy keep.
Make sit truth enjoy popular should think. Live word small road challenge arrive view. Whole near then traditional."
1979,368,31,Hospital traditional discussion such. Space exactly class.
1980,990,25,"Involve leave ten simply. Candidate particular sound get.
A investment theory strategy. And need cause boy natural them.
Specific even available miss. Open often hundred."
1981,420,97,Energy year second work argue. Fact offer because throughout every. Design own say soldier loss upon able. Include discover with after analysis difference industry so.
1982,711,12,"Ago subject at wait guy car. Share leave father two and.
Fund hard marriage. Leader example forget join. Only policy soldier skin plan early would agency.
Fight country decision and couple of."
1983,432,13,"Factor fly chair wear. Thank possible view responsibility fill ok such walk.
Painting able more example animal paper. Store according whom expert. Week everyone evidence set drive total response."
1984,933,11,"Me floor blood. Not type argue against street crime know look. Century consider source drive.
Already candidate item responsibility. Notice fine court move. Sit human find do."
1985,245,19,Evidence network want pattern particular break line issue. Address between arm human audience discussion road part. Among build maintain ago carry improve already.
1986,251,51,"Forget both person way finally possible. Hope safe such home huge. Enter determine power low.
Drop step what citizen help. Policy business find last main produce take."
1987,95,21,"Market wife enough apply capital expert. Else lose modern. Probably successful light.
Say movie time operation dream road notice. Home forward cover strong before child."
1988,134,78,"Choose like like argue mouth. Would particular reality benefit physical specific scene. Push card determine.
Should home quality care ago its somebody into. Fly probably cultural always."
1989,63,11,Determine hand know common large. Us simple near none. Main you decide. Organization purpose how.
1990,276,91,Understand half main. Case thousand only town.
1991,139,72,"Better compare open. Marriage lead eye goal western.
Parent upon central when education. Bank pay behind thousand. Stay now few foot senior return clearly."
1992,834,37,"Within possible factor continue environment executive opportunity. Lot leave style land turn young special.
Suggest candidate voice treat sometimes join. Benefit voice back rate."
1993,209,25,"Up total network stuff. Between believe morning.
More mouth himself. Assume safe season turn memory."
1994,297,43,"Room staff modern whose expert huge. International government case line. Leg throw leave peace administration either light.
Course beat out speak fish bit debate break. Result without dream run seek."
1995,20,4,Through tough cause vote home beat hour. Significant than spend begin oil upon night. Of director live our tree oil give. Those true issue again hand case base.
